673769249, Seq
889183564, Seq
396903227, Clamp
745633800, Seq
500894271, Clamp
563350008, Clamp
736493111, Seq
750346902, Seq
613432876, Seq
709329028, Seq
705109441, Seq
858374478, Seq
570932768, Clamp
639212193, Seq
602231708, Seq
743600920, Seq
724790044, Seq
724191966, Seq
656912028, Seq
569739534, Clamp
912918179, Seq
828847827, Seq
570438732, Clamp
839288464, Seq
515296303, Clamp
740780456, Seq
755620558, Seq
572996777, Clamp
912289883, Seq
614728680, Seq
797113792, Seq
341442651, Clamp
741988310, Seq
487661754, Clamp
907450664, Seq
759521920, Seq
720269533, Seq
956084807, Seq
566466395, Clamp
554454165, Clamp
694664060, Seq
829227158, Seq
574059157, Clamp
506777471, Clamp
809831818, Seq
759443215, Seq
674566874, Seq
803472146, Seq
651151937, Seq
759761472, Seq
761529201, Seq
720288904, Seq
740673680, Seq
757531718, Seq
490729633, Clamp
761516369, Seq
623326230, Seq
660704050, Seq
850885484, Seq
760313302, Seq
667473084, Seq
563796500, Clamp
692161037, Seq
806827062, Seq
709453221, Seq
797062169, Seq
476266853, Clamp
827524052, Seq
656860694, Seq
665178360, Seq
682145219, Seq
510451636, Clamp
583145374, Clamp
713288327, Seq
758206804, Seq
946190769, Seq
674240849, Seq
488426904, Clamp
471077468, Clamp
802987298, Seq
670340941, Seq
661422469, Seq
715036882, Seq
858254874, Seq
745083091, Seq
653196359, Seq
569270348, Clamp
605631509, Clamp
762463942, Seq
779839858, Seq
484742372, Clamp
439372920, Clamp
844104102, Seq
477879512, Clamp
643754730, Seq
647811305, Seq
467003163, Clamp
913968022, Seq
741835561, Seq
720232438, Seq
480647923, Clamp
705663823, Seq
859050969, Seq
592833901, Clamp
716760772, Seq
738680960, Seq
720170155, Seq
594047832, Clamp
645375521, Seq
659012847, Seq
834588446, Seq
805516815, Seq
659389644, Seq
810585028, Seq
515949222, Clamp
779879349, Seq
703267355, Seq
745740295, Seq
805442497, Seq
718877932, Seq
658139545, Seq
656718798, Seq
583426723, Clamp
825221851, Seq
585955070, Clamp
726081520, Seq
485836906, Clamp
439024551, Clamp
659141131, Seq
728568706, Seq
679525324, Seq
669165397, Seq
697810231, Seq
502383543, Clamp
526531616, Clamp
723478039, Seq
857264868, Seq
742768716, Seq
623415197, Seq
743752095, Seq
589755198, Clamp
718564349, Seq
718205473, Seq
750807290, Seq
720167778, Seq
596808392, Clamp
839571159, Seq
661189529, Seq
563353582, Clamp
863607236, Seq
698234075, Seq
396369826, Clamp
855835410, Seq
762615287, Seq
500964382, Clamp
803582166, Seq
469661756, Clamp
772422057, Seq
740100200, Seq
666219578, Seq
475515168, Clamp
667493822, Seq
650156059, Seq
750242249, Seq
896877084, Seq
780026116, Seq
488380827, Clamp
846830932, Seq
713768156, Seq
718494231, Seq
720580383, Seq
467357834, Clamp
673047103, Seq
818723197, Seq
469832490, Clamp
642496703, Seq
591265629, Clamp
476557750, Clamp
839118679, Seq
682351876, Seq
716846733, Seq
867084496, Seq
907492272, Seq
865561071, Seq
760315920, Seq
658279826, Seq
827573535, Seq
642227568, Seq
422055317, Clamp
661542876, Seq
738043822, Seq
488230133, Clamp
772000472, Seq
484744867, Clamp
962318687, Seq
645057881, Seq
858971683, Seq
599393756, Clamp
817069639, Seq
683811000, Seq
825567515, Seq
706289784, Seq
652809932, Seq
861765455, Seq
576336240, Clamp
734717687, Seq
564425006, Clamp
657857908, Seq
555001065, Clamp
647103067, Seq
723947788, Seq
915479566, Seq
570081024, Clamp
858115178, Seq
742960975, Seq
665129920, Seq
475517090, Clamp
743805049, Seq
566761793, Clamp
720163722, Seq
666141992, Seq
736330755, Seq
731877396, Seq
809070689, Seq
898559010, Seq
809338969, Seq
786228558, Seq
566463606, Clamp
800243308, Seq
858312027, Seq
863628227, Seq
865523965, Seq
821813629, Seq
718128873, Seq
649387936, Seq
527104986, Clamp
657184390, Seq
674495385, Seq
763384222, Seq
486029942, Clamp
564408650, Clamp
659904738, Seq
639671955, Seq
830434392, Seq
518290966, Clamp
803616879, Seq
682158525, Seq
503517607, Clamp
788925925, Seq
746035693, Seq
657185355, Seq
623434306, Seq
812989401, Seq
469798159, Clamp
490558274, Clamp
772552941, Seq
490790207, Clamp
762651966, Seq
824867588, Seq
804977071, Seq
757205480, Seq
639824809, Seq
935032340, Seq
718205957, Seq
667163821, Seq
479993900, Clamp
464326158, Clamp
875116973, Seq
845642773, Seq
320207387, Clamp
741977538, Seq
720207494, Seq
724157826, Seq
964019012, Seq
763371551, Seq
804817611, Seq
656705665, Seq
678626969, Seq
606098116, Seq
794948976, Seq
842841654, Seq
855286191, Seq
751217510, Seq
645436635, Seq
582641339, Clamp
648232114, Seq
729421693, Seq
485889190, Clamp
805633762, Seq
854401571, Seq
799897224, Seq
481127348, Clamp
724160581, Seq
795572344, Seq
728792260, Seq
740873391, Seq
750205228, Seq
502260112, Clamp
627881581, Seq
483018019, Clamp
769765483, Seq
829195312, Seq
740134859, Seq
560579320, Clamp
719945075, Seq
819722973, Seq
805641992, Seq
659485385, Seq
476562817, Clamp
873910521, Seq
653031656, Seq
653677436, Seq
941824942, Seq
805522589, Seq
746039674, Seq
689791001, Seq
831087383, Seq
772517332, Seq
508987256, Clamp
695432655, Seq
585753841, Clamp
488420599, Clamp
742776680, Seq
612893105, Seq
583312391, Clamp
714701049, Seq
836529968, Seq
818741456, Seq
834073873, Seq
705858348, Seq
486239338, Clamp
657861355, Seq
513531471, Clamp
554443833, Clamp
572609108, Clamp
522147522, Clamp
913901697, Seq
686334676, Seq
699448311, Seq
906699758, Seq
736887426, Seq
715148321, Seq
935671381, Seq
817981788, Seq
502887600, Clamp
751325916, Seq
637365495, Seq
479704527, Clamp
740177517, Seq
734747421, Seq
661496177, Seq
569295876, Clamp
568790226, Clamp
501570114, Clamp
323501938, Clamp
695422181, Seq
703288237, Seq
818757727, Seq
834814319, Seq
898885944, Seq
585740198, Clamp
397353539, Clamp
708712664, Seq
670534322, Seq
973374503, Seq
759537975, Seq
743497097, Seq
740387306, Seq
703570927, Seq
810317285, Seq
583719952, Clamp
973468035, Seq
486921382, Clamp
477135941, Clamp
656857860, Seq
992004587, Seq
464079491, Clamp
469610831, Clamp
557874460, Clamp
501566512, Clamp
809649556, Seq
660465823, Seq
935870377, Seq
569494755, Clamp
685632174, Seq
841185744, Seq
650133296, Seq
649666842, Seq
659436153, Seq
904094833, Seq
745765149, Seq
652920433, Seq
573322633, Clamp
719547130, Seq
741270123, Seq
679028081, Seq
759697468, Seq
767257549, Seq
760552500, Seq
806835868, Seq
688175350, Seq
901179274, Seq
650402689, Seq
547336671, Clamp
806658494, Seq
645075086, Seq
670329639, Seq
487659462, Clamp
481003593, Clamp
795758408, Seq
657862091, Seq
700674095, Seq
912301547, Seq
792729067, Seq
740359521, Seq
696059326, Seq
674582479, Seq
862412491, Seq
778283999, Seq
669072736, Seq
752076719, Seq
722931053, Seq
841842315, Seq
760986187, Seq
841718359, Seq
658019448, Seq
583403073, Clamp
753716937, Seq
809091190, Seq
992260209, Seq
711572656, Seq
646995247, Seq
583141894, Clamp
480952106, Clamp
639860893, Seq
710757677, Seq
803047064, Seq
471758398, Clamp
772685363, Seq
486514107, Clamp
490171952, Clamp
760050336, Seq
669495116, Seq
815506078, Seq
716506444, Seq
828684036, Seq
855448972, Seq
691750677, Seq
766224440, Seq
490149337, Clamp
500862585, Clamp
515524026, Clamp
539014038, Clamp
777417788, Seq
501951290, Clamp
715056519, Seq
679899997, Seq
321023397, Clamp
750261373, Seq
816434177, Seq
750415413, Seq
716832846, Seq
741170308, Seq
730796336, Seq
658073734, Seq
479711015, Clamp
759565899, Seq
701073396, Seq
920542161, Seq
794870097, Seq
802403087, Seq
704745296, Seq
466800233, Clamp
538866343, Clamp
855401446, Seq
522696638, Clamp
623945953, Seq
648609504, Seq
778194586, Seq
657945461, Seq
750378044, Seq
639708328, Seq
473909767, Clamp
709454254, Seq
710755730, Seq
855255710, Seq
712133949, Seq
803417493, Seq
678708308, Seq
827448258, Seq
830931279, Seq
643702874, Seq
844291076, Seq
820693888, Seq
797680651, Seq
809668930, Seq
682332013, Seq
697582111, Seq
485905411, Clamp
570428636, Clamp
861769605, Seq
704531371, Seq
643648707, Seq
823702943, Seq
760834631, Seq
566475818, Clamp
321906005, Clamp
859107907, Seq
660717471, Seq
476686112, Clamp
892663291, Seq
503582237, Clamp
754893997, Seq
750805111, Seq
821845429, Seq
888302168, Seq
888266815, Seq
705875798, Seq
639881631, Seq
718643723, Seq
823810521, Seq
471143169, Clamp
805644302, Seq
788356140, Seq
485455285, Clamp
992256615, Seq
703192181, Seq
992440592, Seq
889504506, Seq
730789905, Seq
820754704, Seq
778178321, Seq
718135969, Seq
795865710, Seq
488677994, Clamp
825525063, Seq
577218818, Clamp
759726741, Seq
741202597, Seq
824701767, Seq
727204460, Seq
718257716, Seq
844299535, Seq
919085315, Seq
679883928, Seq
891721942, Seq
817999859, Seq
844870606, Seq
516327568, Clamp
866999931, Seq
859767167, Seq
740187454, Seq
761516658, Seq
825311020, Seq
683870933, Seq
787261865, Seq
853882442, Seq
716591702, Seq
736800747, Seq
797571819, Seq
941868688, Seq
710188363, Seq
509516379, Clamp
802993865, Seq
759927422, Seq
740384583, Seq
673427380, Seq
812951117, Seq
740819727, Seq
471129934, Clamp
313861411, Clamp
803407199, Seq
805548626, Seq
762763201, Seq
642832129, Seq
563220620, Clamp
740099887, Seq
476099282, Clamp
727068669, Seq
588697518, Clamp
724655827, Seq
889697323, Seq
708513415, Seq
788325819, Seq
523478869, Clamp
711577762, Seq
535520969, Clamp
485061364, Clamp
484679812, Clamp
669661960, Seq
579627022, Clamp
709459537, Seq
1003321825, Seq
728786009, Seq
759959997, Seq
562630201, Clamp
692310663, Seq
680964142, Seq
556923554, Clamp
795749753, Seq
700470340, Seq
766186881, Seq
923013541, Seq
764040865, Seq
836583770, Seq
480121089, Clamp
704728420, Seq
697571041, Seq
321704734, Clamp
700264920, Seq
571255047, Clamp
523205934, Clamp
685348280, Seq
723597336, Seq
718647510, Seq
914428552, Seq
694420603, Seq
505476170, Clamp
867017156, Seq
469704261, Clamp
746127771, Seq
850989981, Seq
709423277, Seq
674221323, Seq
674126167, Seq
766026327, Seq
803561499, Seq
691673416, Seq
945093559, Seq
466271455, Clamp
575637715, Clamp
386049446, Clamp
815437322, Seq
738768160, Seq
740110275, Seq
730859444, Seq
475586130, Clamp
570924514, Clamp
914257903, Seq
992822944, Seq
718873091, Seq
517353438, Clamp
934763366, Seq
692846027, Seq
676767745, Seq
855867051, Seq
508276760, Clamp
975296528, Seq
759945868, Seq
760016133, Seq
659413500, Seq
744249573, Seq
522108467, Clamp
679590711, Seq
652313391, Seq
805587743, Seq
510114363, Clamp
720734428, Seq
710767527, Seq
644917900, Seq
858255768, Seq
673132928, Seq
682156144, Seq
729148452, Seq
515059388, Clamp
758147742, Seq
760813815, Seq
855357345, Seq
921567217, Seq
742956744, Seq
821771315, Seq
859655391, Seq
711770582, Seq
760846847, Seq
826739825, Seq
745631770, Seq
708659517, Seq
760268259, Seq
518750800, Clamp
526950199, Clamp
705209114, Seq
845511567, Seq
516838734, Clamp
692777508, Seq
815553140, Seq
757898117, Seq
739710318, Seq
726357452, Seq
727327912, Seq
817073927, Seq
486052980, Clamp
680800589, Seq
753702748, Seq
711477649, Seq
760316107, Seq
844766690, Seq
766121807, Seq
739761814, Seq
846950551, Seq
864227775, Seq
697328468, Seq
778301240, Seq
480714960, Clamp
720346274, Seq
795727879, Seq
753798363, Seq
737181466, Seq
976909067, Seq
747025421, Seq
731651186, Seq
742768656, Seq
516881226, Clamp
703274690, Seq
889266673, Seq
692839208, Seq
823253200, Seq
519751607, Clamp
658403531, Seq
326737743, Clamp
502667140, Clamp
800245677, Seq
824909637, Seq
595511209, Clamp
844989066, Seq
906724091, Seq
731349026, Seq
682176818, Seq
711202068, Seq
763014609, Seq
561553133, Clamp
958373468, Seq
652764831, Seq
696128312, Seq
466827702, Clamp
992268582, Seq
656427633, Seq
488707768, Clamp
569623233, Clamp
534524026, Clamp
852408104, Seq
704012705, Seq
535728342, Clamp
808846919, Seq
753782979, Seq
861959876, Seq
479492633, Clamp
812919277, Seq
903999092, Seq
469801569, Clamp
480003970, Clamp
705245410, Seq
834099738, Seq
761834093, Seq
502143555, Clamp
671547731, Seq
742009621, Seq
901138634, Seq
559104842, Clamp
553219924, Clamp
695949332, Seq
861773866, Seq
806828813, Seq
642791355, Seq
669047347, Seq
770249470, Seq
723731306, Seq
708797744, Seq
704500129, Seq
761489652, Seq
599177740, Clamp
575910132, Clamp
718875577, Seq
637321656, Seq
648083571, Seq
487405644, Clamp
807627066, Seq
740202932, Seq
642258974, Seq
741894708, Seq
716008621, Seq
750776506, Seq
714228701, Seq
652304219, Seq
669074640, Seq
667473785, Seq
730831464, Seq
684857201, Seq
761397389, Seq
692528669, Seq
859636693, Seq
829192375, Seq
839532478, Seq
741151617, Seq
742793622, Seq
697326722, Seq
729153084, Seq
657984709, Seq
761832412, Seq
683446765, Seq
839273756, Seq
717988688, Seq
644594173, Seq
716492058, Seq
745636919, Seq
638205354, Seq
642478957, Seq
761301546, Seq
703274727, Seq
803384938, Seq
710345218, Seq
807429099, Seq
476615310, Clamp
740177619, Seq
704402841, Seq
667472005, Seq
691497900, Seq
685379987, Seq
741137203, Seq
919724990, Seq
531339798, Clamp
653327513, Seq
935084855, Seq
697516491, Seq
732542835, Seq
685636842, Seq
580162060, Clamp
556687527, Clamp
788256204, Seq
527116037, Clamp
837115961, Seq
681793778, Seq
729368968, Seq
710730520, Seq
583836069, Clamp
703271595, Seq
469720505, Clamp
700278065, Seq
561519381, Clamp
728150511, Seq
683859949, Seq
842766700, Seq
584628220, Clamp
697810707, Seq
639881942, Seq
688970669, Seq
645375832, Seq
851016910, Seq
745088065, Seq
567431416, Clamp
524675712, Clamp
803087384, Seq
569998790, Clamp
760987165, Seq
764870999, Seq
908960935, Seq
475585451, Clamp
764464218, Seq
694162255, Seq
322515253, Clamp
804780573, Seq
808891451, Seq
598631490, Clamp
806821885, Seq
904832267, Seq
710230349, Seq
865580850, Seq
670066005, Seq
648320076, Seq
805619519, Seq
